0.07455817170	0.99720861700	0.00400654500	0.00192672143
0.35564582200	0.93461221700	0.00400654500	0.00386005135
0.71625006200	0.69783221200	0.00400654500	0.00494281964
0.96518421900	0.26154038100	0.00400654500	0.00539872604
0.07454235370	0.99699705400	0.02098362400	0.00443125586
0.35557037000	0.93441393400	0.02098362400	0.00887771055
0.71609810500	0.69768416300	0.02098362400	0.01136796330
0.96497944900	0.26148489400	0.02098362400	0.01241649990
0.07446169070	0.99591819200	0.05101382840	0.00681212991
0.35518560300	0.93340279400	0.05101382840	0.01364762480
0.71532320800	0.69692919100	0.05101382840	0.01747586810
0.96393523500	0.26120193800	0.05101382840	0.01908777400
0.07423396590	0.99287239600	0.09324014450	0.00899736666
0.35409934600	0.93054818700	0.09324014450	0.01802559350
0.71313554900	0.69479778600	0.09324014450	0.02308188410
0.96098725100	0.26040310900	0.09324014450	0.02521086700
0.07375489780	0.98646490400	0.14644865500	0.01092383400
0.35181417000	0.92454290400	0.14644865500	0.02188513580
0.70853333600	0.69031391600	0.14644865500	0.02802405180
0.95478553000	0.25872260100	0.14644865500	0.03060888100
0.07291045240	0.97517052500	0.20910885500	0.01253606350
0.34778612700	0.91395749200	0.20910885500	0.02511512460
0.70042109200	0.68241027300	0.20910885500	0.03216007250
0.94385385900	0.25576039600	0.20910885500	0.03512639210
0.07158905710	0.95749698600	0.27941819800	0.01378766150
0.34148301300	0.89739334900	0.27941819800	0.02762261360
0.68772698500	0.67004258500	0.27941819800	0.03537092770
0.92674788800	0.25112511300	0.27941819800	0.03863340400
0.06969245210	0.93213006900	0.35535404300	0.01464261770
0.33243612100	0.87361875500	0.35535404300	0.02933545820
0.66950707100	0.65229118200	0.35535404300	0.03756423590
0.90219560600	0.24447206900	0.35535404300	0.04102901440
0.06714464140	0.89805333900	0.43473186900	0.01507633470
0.32028295000	0.84168107600	0.43473186900	0.03020437980
0.64503128900	0.62844477800	0.43473186900	0.03867689530
0.86921321700	0.23553468000	0.43473186900	0.04224430130
0.06389903020	0.85464359100	0.51526813100	0.01507633470
0.30480123900	0.80099622800	0.51526813100	0.03020437980
