5.55360367269774113375e-01 5.55360367269775001553e-01 6.18990892446700025076e-01 1.25000000000000000000e-01
3.56629631515637035566e-01 3.56629631515637535166e-01 8.63499051447100041123e-01 4.83450760169623766638e-02
3.16578548288724337390e-01 9.09106270911854918992e-01 2.70746765358599983387e-01 3.83274619915188047292e-02
9.09106270911854252859e-01 3.16578548288726280280e-01 2.70746765358599983387e-01 3.83274619915188047292e-02
2.37286037353670209438e-01 2.37286037353670542505e-01 9.42014157512499950009e-01 2.16852231695749304852e-02
2.62722344122369999564e-01 7.54449509738988943752e-01 6.01483920943399974490e-01 2.97406513986437671948e-02
7.54449509738988388641e-01 2.62722344122371664898e-01 6.01483920943399974490e-01 2.97406513986437671948e-02
1.77842842579538418235e-01 9.73522735452605036954e-01 1.43615482800799998397e-01 1.23199588050096186381e-02
6.99776604746075947538e-01 6.99776604746076946739e-01 1.43615482800799998397e-01 1.91935564231182874406e-02
9.73522735452604148776e-01 1.77842842579542914638e-01 1.43615482800799998397e-01 1.23199588050096186381e-02
1.73989332155039422290e-01 1.73989332155039672090e-01 9.69255087473099963269e-01 1.18549478633988795290e-02
2.13586724143865758219e-01 6.13348666080874682649e-01 7.60384195710499977139e-01 2.02469347602586800805e-02
6.13348666080874238560e-01 2.13586724143867090486e-01 7.60384195710499977139e-01 2.02469347602586800805e-02
1.66363613251182623776e-01 9.10684723112408223145e-01 3.78122312586400000090e-01 1.37416303511645500335e-02
6.54608095246427379443e-01 6.54608095246428267622e-01 3.78122312586400000090e-01 2.14084122897767771543e-02
9.10684723112407445988e-01 1.66363613251186842623e-01 3.78122312586400000090e-01 1.37416303511645500335e-02
1.11621789789156988792e-01 9.91074687070873983075e-01 7.28803175873599939916e-02 4.22083970273464791773e-03
4.97681798073639158897e-01 8.64292362094306043652e-01 7.28803175873599939916e-02 7.65891510925427974887e-03
8.64292362094305710585e-01 4.97681798073639769520e-01 7.28803175873599939916e-02 7.65891510925427974887e-03
9.91074687070873650008e-01 1.11621789789160472117e-01 7.28803175873599939916e-02 4.22083970273464791773e-03
9.60945577818147211868e-02 9.60945577818148599647e-02 9.90722802770499955116e-01 3.83358158821733331634e-03
1.38723179704621751851e-01 3.98365945109097674415e-01 9.06675494975999973768e-01 9.50546122984962348068e-03
3.98365945109097396859e-01 1.38723179704622612274e-01 9.06675494975999973768e-01 9.50546122984962348068e-03
1.32369263085005794967e-01 7.24597544771738766300e-01 6.76340725005600051922e-01 1.05679239128763941685e-02
5.20847013862467345113e-01 5.20847013862468122269e-01 6.76340725005600051922e-01 1.64640196535832256108e-02
7.24597544771738100167e-01 1.32369263085009153391e-01 6.76340725005600051922e-01 1.05679239128763941685e-02
1.05024314175135705107e-01 9.32496598581389446458e-01 3.45571970891999979969e-01 7.36241928732191564660e-03
4.68266004503806454462e-01 8.13207822121663981285e-01 3.45571970891999979969e-01 1.33594612190085122727e-02
8.13207822121663648218e-01 4.68266004503807009574e-01 3.45571970891999979969e-01 1.33594612190085122727e-02
9.32496598581389224414e-01 1.05024314175138980265e-01 3.45571970891999979969e-01 7.36241928732191564660e-03
7.58746350691260895704e-02 9.94358493757190098350e-01 7.41230439611000047062e-02 2.81499208794252706034e-03
3.58925165594225770160e-01 9.30418454168391084735e-01 7.41230439611000047062e-02 5.51542695611720919929e-03
7.05161603589538721337e-01 7.05161603589539720538e-01 7.41230439611000047062e-02 6.45102937196709910056e-03
9.30418454168390862691e-01 3.58925165594226436294e-01 7.41230439611000047062e-02 5.51542695611720919929e-03
9.94358493757189432216e-01 7.58746350691341248096e-02 7.41230439611000047062e-02 2.81499208794252706034e-03
8.09466870883211314647e-02 8.09466870883212424870e-02 9.93426025277600044383e-01 2.67019115127350124828e-03
1.15270998153522402641e-01 3.31019229957624172567e-01 9.36556921058700031502e-01 6.38534841479942907178e-03
3.31019229957623950522e-01 1.15270998153523124286e-01 9.36556921058700031502e-01 6.38534841479942907178e-03
1.12859762254785056523e-01 6.17801328853985642908e-01 7.78192901618899979255e-01 7.51734243406811802890e-03
4.44080965517526182751e-01 4.44080965517526793374e-01 7.78192901618899979255e-01 1.17114463159988749924e-02
6.17801328853985087797e-01 1.12859762254787915348e-01 7.78192901618899979255e-01 7.51734243406811802890e-03
9.53701142705043886094e-02 8.46778270936981991568e-01 5.23326954372700048346e-01 6.27139069221265259974e-03
4.25221366207153728123e-01 7.38454933322214124303e-01 5.23326954372700048346e-01 1.13797377563295189912e-02
7.38454933322213791236e-01 4.25221366207154227723e-01 5.23326954372700048346e-01 1.13797377563295189912e-02
8.46778270936981658501e-01 9.53701142705073723338e-02 5.23326954372700048346e-01 6.27139069221265259974e-03
7.37280345356866595452e-02 9.66226688296978442061e-01 2.46921371586499988071e-01 3.84259851172668795427e-03
3.48770665988033801153e-01 9.04095602688180788320e-01 2.46921371586499988071e-01 7.52882095260295775702e-03
6.85211586392787230793e-01 6.85211586392788229993e-01 2.46921371586499988071e-01 8.80596289062537257442e-03
9.04095602688180566275e-01 3.48770665988034467286e-01 2.46921371586499988071e-01 7.52882095260295775702e-03
9.66226688296977775927e-01 7.37280345356944727397e-02 2.46921371586499988071e-01 3.84259851172668795427e-03
5.49118008722587619408e-02 9.97205536696752381509e-01 5.06538419698600028696e-02 1.41238370902882015914e-03
2.68300192918806801323e-01 9.62002699982397957434e-01 5.06538419698600028696e-02 2.89592295742232240519e-03
